,year_month,passengers,lag_1,lag_3,lag_6,lag_12,roll_mean_3,roll_mean_6,roll_mean_12,roll_std_6,exp_mean,exp_std,exp_min,exp_max
253,2021-03-01,28342,29631.0,55231.0,26969.0,754724.0,51203.0,42679.833333333336,126170.16666666667,16158.420571557746,480918.5770750988,161728.52144023645,543.0,939126.0
254,2021-04-01,21499,28342.0,68747.0,36579.0,431584.0,42240.0,42908.666666666664,65638.33333333333,15899.067704344816,479136.77952755906,163887.5548355967,543.0,939126.0
255,2021-05-01,33915,21499.0,29631.0,38922.0,9739.0,26490.666666666668,40395.333333333336,31464.583333333332,18134.551824275757,477342.1215686274,166056.2835443096,543.0,939126.0
256,2021-06-01,40877,33915.0,28342.0,55231.0,18014.0,27918.666666666668,39560.833333333336,33479.25,18330.060102665895,475609.984375,168031.63356342135,543.0,939126.0
257,2021-07-01,63697,40877.0,21499.0,68747.0,17365.0,32097.0,37168.5,35384.5,16743.919108162227,473918.41634241247,169881.48449466508,543.0,939126.0
258,2021-08-01,60353,63697.0,33915.0,29631.0,26537.0,46163.0,36326.833333333336,39245.5,14860.036129409233,472328.41085271316,171463.3443407295,543.0,939126.0
259,2021-09-01,63743,60353.0,40877.0,28342.0,26969.0,54975.666666666664,41447.166666666664,42063.5,17200.110399859124,470737.7722007722,173034.76593619902,543.0,939126.0
260,2021-10-01,95016,63743.0,63697.0,21499.0,36579.0,62597.666666666664,47347.333333333336,45128.0,17864.523387634366,469172.40769230766,174535.16253419252,543.0,939126.0
261,2021-11-01,146320,95016.0,60353.0,33915.0,38922.0,73037.33333333333,59600.166666666664,49997.75,21443.320064004118,467738.8582375479,175731.98663086302,543.0,939126.0
262,2021-12-01,227913,146320.0,63743.0,40877.0,55231.0,101693.0,78334.33333333333,58947.583333333336,37560.26511976853,466512.06870229007,176515.5052907286,543.0,939126.0
263,2022-01-01,241090,227913.0,95016.0,63697.0,68747.0,156416.33333333334,109507.0,73337.75,66624.59365430004,465604.8479087452,176791.58078171423,543.0,939126.0
264,2022-02-01,202105,241090.0,146320.0,60353.0,29631.0,205107.66666666666,139072.5,87699.66666666667,80205.98412276084,464754.4128787879,176995.35875945396,543.0,939126.0
265,2022-03-01,251311,202105.0,227913.0,63743.0,28342.0,223702.66666666666,162697.83333333334,102072.5,72927.90627851043,463763.28301886795,177395.07452868306,543.0,939126.0
266,2022-04-01,269071,251311.0,241090.0,95016.0,21499.0,231502.0,193959.16666666666,120653.25,61300.90711700083,462964.5902255639,177538.57491813862,543.0,939126.0
267,2022-05-01,295501,269071.0,202105.0,146320.0,33915.0,240829.0,222968.33333333334,141284.25,43799.20738857189,462238.3970037453,177601.39008157977,543.0,939126.0
268,2022-06-01,309019,295501.0,251311.0,227913.0,40877.0,271961.0,247831.83333333334,163083.08333333334,32461.397926877733,461616.24253731343,177560.84701675648,543.0,939126.0
269,2022-07-01,405911,309019.0,269071.0,241090.0,63697.0,291197.0,261349.5,185428.25,38780.0395757975,461048.96654275095,177473.3160170836,543.0,939126.0
270,2022-08-01,398683,405911.0,295501.0,202105.0,60353.0,336810.3333333333,288819.6666666667,213946.08333333334,68526.45759024071,460844.7518518519,177174.91212702976,543.0,939126.0
271,2022-09-01,399348,398683.0,309019.0,251311.0,63743.0,371204.3333333333,321582.6666666667,242140.25,65710.59356197465,460615.3726937269,176886.81500227615,543.0,939126.0
272,2022-10-01,434765,399348.0,405911.0,269071.0,95016.0,401314.0,346255.5,270107.3333333333,61719.13517783874,460390.125,176599.23072663404,543.0,939126.0
273,2022-11-01,416491,434765.0,398683.0,295501.0,146320.0,410932.0,373871.1666666667,298419.75,57178.654256347865,460296.26007326005,176281.12333878194,543.0,939126.0
274,2022-12-01,462902,416491.0,399348.0,309019.0,227913.0,416868.0,394036.1666666667,320934.0,43776.24089122942,460136.3868613139,175977.86726804244,543.0,939126.0
275,2023-01-01,501295,462902.0,434765.0,405911.0,241090.0,438052.6666666667,419683.3333333333,340516.4166666667,25098.67628913766,460146.44363636366,175656.5254067447,543.0,939126.0
276,2023-02-01,429106,501295.0,416491.0,398683.0,202105.0,460229.3333333333,435580.6666666667,362200.1666666667,40259.5416897275,460295.5326086957,175354.35247644028,543.0,939126.0
277,2023-03-01,445595,429106.0,462902.0,399348.0,251311.0,464434.3333333333,440651.1666666667,381116.9166666667,36415.318663536396,460182.93501805054,175046.42480998187,543.0,939126.0
278,2023-04-01,478840,445595.0,501295.0,434765.0,269071.0,458665.3333333333,448359.0,397307.25,30306.444562175697,460130.4604316547,174732.36134310707,543.0,939126.0
279,2023-05-01,473450,478840.0,429106.0,416491.0,295501.0,451180.3333333333,455704.8333333333,414788.0,31663.6379174423,460197.51971326163,174421.40802033813,543.0,939126.0
280,2023-06-01,481427,473450.0,445595.0,462902.0,309019.0,465961.6666666667,465198.0,429617.0833333333,25492.645080497543,460244.85,174110.3455477142,543.0,939126.0
281,2023-07-01,607071,481427.0,478840.0,501295.0,405911.0,477905.6666666667,468285.5,443984.4166666667,26268.946128465315,460320.23131672596,173803.74969037806,543.0,939126.0
282,2023-08-01,578150,607071.0,473450.0,429106.0,398683.0,520649.3333333333,485914.8333333333,460747.75,62860.663710836394,460840.6241134752,173714.1634500788,543.0,939126.0
283,2023-09-01,591864,578150.0,481427.0,445595.0,399348.0,555549.3333333334,510755.5,475703.3333333333,65322.34734530117,461255.1448763251,173546.04143499077,543.0,939126.0
284,2023-10-01,623105,591864.0,607071.0,478840.0,434765.0,592361.6666666666,535133.6666666666,491746.3333333333,63406.58209576369,461715.0352112676,173412.42577221422,543.0,939126.0
285,2023-11-01,568142,623105.0,578150.0,473450.0,416491.0,597706.3333333334,559177.8333333334,507441.3333333333,65120.22749166961,462281.3157894737,173370.6277045032,543.0,939126.0
286,2023-12-01,597437,568142.0,591864.0,481427.0,462902.0,594370.3333333334,574959.8333333334,520078.9166666667,49879.62685272207,462651.45804195805,173179.36825918124,543.0,939126.0
287,2024-01-01,666409,597437.0,623105.0,607071.0,501295.0,596228.0,594294.8333333334,531290.1666666666,19766.965547771335,463121.09407665505,173059.32443675236,543.0,939126.0
288,2024-02-01,562528,666409.0,568142.0,578150.0,429106.0,610662.6666666666,604184.5,545049.6666666666,35788.417661306376,463826.9548611111,173172.36781013905,543.0,939126.0
289,2024-03-01,579243,562528.0,597437.0,591864.0,445595.0,608791.3333333334,601580.8333333334,556168.1666666666,38524.92314030975,464168.4809688581,172968.92967791678,543.0,939126.0
290,2024-04-01,572639,579243.0,666409.0,623105.0,478840.0,602726.6666666666,599477.3333333334,567305.5,39493.954447064105,464565.28965517244,172801.5909766291,543.0,939126.0
291,2024-05-01,587309,572639.0,562528.0,568142.0,473450.0,571470.0,591066.3333333334,575122.0833333334,38823.76119680804,464936.676975945,172619.6981466887,543.0,939126.0
292,2024-06-01,595076,587309.0,579243.0,597437.0,481427.0,579730.3333333334,594260.8333333334,584610.3333333334,37319.66152267162,465355.7602739726,172471.58395203875,543.0,939126.0
293,2024-07-01,723533,595076.0,572639.0,666409.0,607071.0,585008.0,593867.3333333334,594081.0833333334,37291.91089052392,465798.49146757676,172342.70240636892,543.0,939126.0
294,2024-08-01,653669,723533.0,587309.0,562528.0,578150.0,635306.0,603388.0,603786.25,59934.07417488072,466675.1394557823,172703.7274448222,543.0,939126.0
295,2024-09-01,660639,653669.0,595076.0,579243.0,591864.0,657426.0,618578.1666666666,610079.5,59050.24744543213,467309.0169491525,172753.1699539721,543.0,939126.0
296,2024-10-01,688343,660639.0,723533.0,572639.0,623105.0,679280.3333333334,632144.1666666666,615810.75,57536.59504147563,467962.1587837838,172825.82181928225,543.0,939126.0
297,2024-11-01,657204,688343.0,653669.0,587309.0,568142.0,667550.3333333334,651428.1666666666,621247.25,52798.68732617081,468704.1818181818,173006.89107438346,543.0,939126.0
298,2024-12-01,737568,657204.0,660639.0,595076.0,597437.0,668728.6666666666,663077.3333333334,628669.0833333334,42535.58775739139,469336.73154362413,173060.22303101266,543.0,939126.0
299,2025-01-01,781886,737568.0,688343.0,723533.0,666409.0,694371.6666666666,686826.0,640346.6666666666,36296.18217939825,470233.82608695654,173464.59806359807,543.0,939126.0
300,2025-02-01,677600,781886.0,657204.0,653669.0,562528.0,725552.6666666666,696551.5,649969.75,52361.3442407666,471272.6666666667,174106.54314521173,543.0,939126.0
301,2025-03-01,712522,677600.0,737568.0,660639.0,579243.0,732351.3333333334,700540.0,659559.0833333334,49261.24969182227,471958.1395348837,174222.49145004348,543.0,939126.0
302,2025-04-01,721931,712522.0,781886.0,688343.0,572639.0,724002.6666666666,709187.1666666666,670665.6666666666,45246.41683234951,472754.7086092715,174482.8362447564,543.0,939126.0
303,2025-05-01,742336,721931.0,677600.0,657204.0,587309.0,704017.6666666666,714785.1666666666,683106.6666666666,44217.850605459294,473577.0726072607,174780.90555544905,543.0,939126.0
304,2025-06-01,754430,742336.0,712522.0,737568.0,595076.0,725596.3333333334,728973.8333333334,696025.5833333334,34674.60065475457,474461.1480263158,175171.76833568048,543.0,939126.0
305,2025-07-01,857465,754430.0,721931.0,781886.0,723533.0,739565.6666666666,731784.1666666666,709305.0833333334,36161.88195554408,475379.0786885246,175616.63482514856,543.0,939126.0
306,2025-08-01,797109,857465.0,742336.0,677600.0,653669.0,784743.6666666666,744380.6666666666,720466.0833333334,61435.9110347254,476627.7254901961,176683.82522018216,543.0,939126.0
307,2025-09-01,743104,797109.0,754430.0,712522.0,660639.0,803001.3333333334,764298.8333333334,732419.4166666666,54428.07242376565,477671.6384364821,177340.66577390974,543.0,939126.0
308,2025-10-01,734828,743104.0,857465.0,721931.0,688343.0,799226.0,769395.8333333334,739291.5,49848.93052981853,478533.4318181818,177696.41958081836,543.0,939126.0
309,2025-11-01,808048,734828.0,797109.0,742336.0,657204.0,758347.0,771545.3333333334,743165.25,47621.1759017632,479362.8640776699,178005.83410996047,543.0,939126.0
310,2025-12-01,788063,808048.0,743104.0,754430.0,737568.0,761993.3333333334,782497.3333333334,755735.5833333334,47113.61516023433,480423.13870967744,178695.35402545214,543.0,939126.0
